ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
300724.SZ,20230421,109.0,109.95,104.8,105.4,108.68,-3.28,-3.018,49318.7,529241.599
300724.SZ,20230420,110.86,110.86,107.61,108.68,110.98,-2.3,-2.0724,45448.23,493427.5
300724.SZ,20230419,112.11,112.8,109.8,110.98,112.8,-1.82,-1.6135,38370.19,425617.498
300724.SZ,20230418,111.1,115.2,110.62,112.8,111.72,1.08,0.9667,45091.41,509588.728
300724.SZ,20230417,111.5,115.1,111.01,111.72,111.78,-0.06,-0.0537,35754.26,402740.394
300724.SZ,20230414,110.1,113.33,109.67,111.78,111.28,0.5,0.4493,37925.06,424517.157
300724.SZ,20230413,111.0,113.7,110.02,111.28,111.0,0.28,0.2523,40546.18,452526.097
300724.SZ,20230412,116.22,116.92,110.17,111.0,117.01,-6.01,-5.1363,83344.06,933707.573
300724.SZ,20230411,118.5,119.73,115.0,117.01,119.16,-2.15,-1.8043,54826.03,640246.019
300724.SZ,20230410,117.1,120.63,115.28,119.16,116.02,3.14,2.7064,60723.28,717785.517
300724.SZ,20230407,117.6,119.08,116.0,116.02,118.08,-2.06,-1.7446,37651.26,441348.201
300724.SZ,20230406,115.85,118.92,114.45,118.08,116.66,1.42,1.2172,63980.9,745266.887
300724.SZ,20230404,120.5,120.97,114.0,116.66,121.21,-4.55,-3.7538,77838.87,909717.25
300724.SZ,20230403,114.45,123.0,114.11,121.21,114.45,6.76,5.9065,104219.46,1234271.604
300724.SZ,20230331,115.8,116.8,113.77,114.45,115.3,-0.85,-0.7372,44375.87,510880.735
300724.SZ,20230330,113.4,116.49,111.51,115.3,113.0,2.3,2.0354,50765.96,582230.69
300724.SZ,20230329,114.0,116.25,112.21,113.0,113.15,-0.15,-0.1326,53419.22,609989.245
300724.SZ,20230328,112.0,116.0,111.88,113.15,112.72,0.43,0.3815,54216.08,616998.146
300724.SZ,20230327,110.07,114.4,108.51,112.72,111.2,1.52,1.3669,70510.91,789583.982
300724.SZ,20230324,110.54,114.36,108.77,111.2,110.0,1.2,1.0909,58816.91,658348.85
300724.SZ,20230323,111.85,112.74,109.35,110.0,112.18,-2.18,-1.9433,72510.02,801649.144
300724.SZ,20230322,116.5,117.18,112.18,112.18,115.21,-3.03,-2.63,64285.83,733603.857
300724.SZ,20230321,114.05,116.3,111.8,115.21,112.29,2.92,2.6004,71959.06,819708.5
300724.SZ,20230320,108.0,114.22,105.27,112.29,108.87,3.42,3.1414,79116.87,873610.125
300724.SZ,20230317,111.57,112.68,107.3,108.87,111.61,-2.74,-2.455,77280.8,848014.686
300724.SZ,20230316,116.9,118.98,109.7,111.61,118.55,-6.94,-5.8541,122441.9,1384646.028
300724.SZ,20230315,123.0,124.8,116.27,118.55,121.63,-3.08,-2.5323,66861.22,803779.665
300724.SZ,20230314,127.31,127.65,121.0,121.63,126.95,-5.32,-4.1906,63833.23,786608.62
300724.SZ,20230313,128.3,129.7,124.17,126.95,127.9,-0.95,-0.7428,43573.04,550890.45
300724.SZ,20230310,126.39,129.13,125.79,127.9,127.58,0.32,0.2508,58100.08,742194.871
300724.SZ,20230309,125.99,129.08,124.08,127.58,124.39,3.19,2.5645,71657.94,911408.269
300724.SZ,20230308,125.21,128.87,124.01,124.39,125.2,-0.81,-0.647,51798.39,653373.625
300724.SZ,20230307,127.0,128.27,125.12,125.2,128.4,-3.2,-2.4922,53970.81,681155.825
300724.SZ,20230306,122.99,128.8,119.03,128.4,123.73,4.67,3.7743,98051.1,1216294.975
300724.SZ,20230303,122.3,124.28,121.8,123.73,123.17,0.56,0.4547,43683.92,539551.398
300724.SZ,20230302,125.38,125.39,120.75,123.17,125.38,-2.21,-1.7626,60983.07,748280.809
300724.SZ,20230301,128.97,129.1,123.78,125.38,129.1,-3.72,-2.8815,68678.64,862196.326
300724.SZ,20230228,129.51,131.2,127.57,129.1,130.21,-1.11,-0.8525,54656.18,704438.592
300724.SZ,20230227,124.91,132.88,123.9,130.21,125.6,4.61,3.6704,90493.1,1178710.92
300724.SZ,20230224,129.3,130.5,125.02,125.6,128.68,-3.08,-2.3935,64449.6,818816.555
300724.SZ,20230223,120.89,129.9,119.72,128.68,123.19,5.49,4.4565,105674.03,1340033.2
300724.SZ,20230222,120.98,125.98,120.91,123.19,121.52,1.67,1.3743,60992.8,756520.77
300724.SZ,20230221,122.99,124.46,119.0,121.52,122.13,-0.61,-0.4995,64813.56,783648.072
300724.SZ,20230220,121.0,122.69,119.44,122.13,121.12,1.01,0.8339,65838.17,797820.698
300724.SZ,20230217,125.82,127.44,120.8,121.12,125.32,-4.2,-3.3514,75502.73,928027.545
300724.SZ,20230216,130.18,130.82,124.2,125.32,130.95,-5.63,-4.2994,100116.66,1279653.053
300724.SZ,20230215,123.39,131.27,122.89,130.95,123.48,7.47,6.0496,163852.98,2110835.915
300724.SZ,20230214,118.2,124.56,117.93,123.48,118.4,5.08,4.2905,124189.23,1518711.704
300724.SZ,20230213,115.8,118.98,115.13,118.4,115.87,2.53,2.1835,63126.73,742321.668
300724.SZ,20230210,117.23,117.99,115.25,115.87,118.01,-2.14,-1.8134,49251.87,572048.959
300724.SZ,20230209,115.18,119.31,113.7,118.01,116.36,1.65,1.418,80703.6,944385.443
300724.SZ,20230208,116.02,118.66,115.74,116.36,116.86,-0.5,-0.4279,47124.99,550253.776
300724.SZ,20230207,115.2,118.3,114.65,116.86,115.2,1.66,1.441,57473.99,669071.282
300724.SZ,20230206,115.38,116.76,114.6,115.2,116.19,-0.99,-0.8521,43793.32,505905.436
300724.SZ,20230203,116.98,117.75,114.48,116.19,117.01,-0.82,-0.7008,54795.82,635525.691
300724.SZ,20230202,118.5,119.41,116.84,117.01,119.48,-2.47,-2.0673,79490.84,937011.802
300724.SZ,20230201,124.79,125.3,117.62,119.48,123.13,-3.65,-2.9643,138459.92,1663994.055
300724.SZ,20230131,118.72,125.0,118.47,123.13,119.35,3.78,3.1672,91008.51,1115211.605
300724.SZ,20230130,122.0,123.54,118.71,119.35,118.98,0.37,0.311,98423.86,1187694.58
300724.SZ,20230120,118.77,121.5,117.31,118.98,117.5,1.48,1.2596,68218.95,814931.812
300724.SZ,20230119,120.0,120.19,115.58,117.5,121.05,-3.55,-2.9327,82286.7,963560.938
300724.SZ,20230118,121.0,122.3,118.6,121.05,120.3,0.75,0.6234,44842.6,542484.279
300724.SZ,20230117,120.1,122.1,119.13,120.3,119.5,0.8,0.6695,42320.79,509138.161
300724.SZ,20230116,116.25,123.0,115.1,119.5,116.25,3.25,2.7957,79122.27,944238.867
300724.SZ,20230113,118.42,118.51,113.98,116.25,117.25,-1.0,-0.8529,48925.48,566343.117
300724.SZ,20230112,118.55,119.8,117.2,117.25,118.55,-1.3,-1.0966,40378.14,476997.631
300724.SZ,20230111,121.45,121.99,117.85,118.55,121.44,-2.89,-2.3798,51481.62,613910.536
300724.SZ,20230110,120.5,122.74,119.1,121.44,119.95,1.49,1.2422,67775.52,823389.463
300724.SZ,20230109,118.89,124.42,115.73,119.95,117.91,2.04,1.7301,114417.32,1377823.907
300724.SZ,20230106,110.6,119.99,110.6,117.91,111.3,6.61,5.9389,154162.96,1799003.87
300724.SZ,20230105,112.4,114.32,110.69,111.3,112.74,-1.44,-1.2773,83541.39,939056.128
300724.SZ,20230104,111.67,113.99,111.17,112.74,112.97,-0.23,-0.2036,65237.93,732844.047
300724.SZ,20230103,113.14,115.48,110.5,112.97,114.02,-1.05,-0.9209,96429.73,1085538.471
300724.SZ,20221230,113.3,115.27,111.86,114.02,112.12,1.9,1.6946,42221.06,481044.153
300724.SZ,20221229,113.11,114.99,112.12,112.12,114.51,-2.39,-2.0872,43096.81,487040.144
300724.SZ,20221228,113.4,115.6,112.5,114.51,114.57,-0.06,-0.0524,66343.86,757452.538
300724.SZ,20221227,110.2,115.17,109.17,114.57,110.2,4.37,3.9655,81151.92,917149.647
300724.SZ,20221226,100.38,110.55,100.38,110.2,100.37,9.83,9.7938,97504.67,1039078.939
300724.SZ,20221223,104.8,106.7,100.01,100.37,104.4,-4.03,-3.8602,70147.24,716309.907
300724.SZ,20221222,109.51,110.0,104.0,104.4,109.1,-4.7,-4.308,64607.74,686570.327
300724.SZ,20221221,112.28,112.39,107.77,109.1,112.27,-3.17,-2.8236,38004.69,415438.098
300724.SZ,20221220,111.15,113.8,109.47,112.27,111.15,1.12,1.0076,37127.46,415730.408
300724.SZ,20221219,110.77,113.2,110.0,111.15,110.86,0.29,0.2616,31605.05,352883.395
300724.SZ,20221216,114.4,114.78,110.0,110.86,115.08,-4.22,-3.667,65440.18,729198.884
300724.SZ,20221215,113.99,115.77,112.88,115.08,113.77,1.31,1.1514,38602.88,442127.256
300724.SZ,20221214,114.01,116.5,112.7,113.77,114.54,-0.77,-0.6723,41635.03,477107.18
300724.SZ,20221213,119.43,119.66,114.38,114.54,119.07,-4.53,-3.8045,49224.66,571459.212
300724.SZ,20221212,118.14,121.19,114.0,119.07,118.14,0.93,0.7872,58056.95,687420.184
300724.SZ,20221209,118.99,120.3,116.9,118.14,118.28,-0.14,-0.1184,58588.19,693160.108
300724.SZ,20221208,118.0,122.56,116.75,118.28,118.75,-0.47,-0.3958,63057.26,754414.241
300724.SZ,20221207,118.31,120.92,116.3,118.75,118.31,0.44,0.3719,63410.55,749718.712
300724.SZ,20221206,118.88,120.9,116.68,118.31,118.18,0.13,0.11,60291.03,714397.835
300724.SZ,20221205,123.93,124.66,116.64,118.18,124.86,-6.68,-5.35,101102.51,1201982.548
300724.SZ,20221202,122.02,127.84,122.02,124.86,123.18,1.68,1.3639,69519.66,875729.164
300724.SZ,20221201,127.52,127.96,122.22,123.18,128.5,-5.32,-4.1401,96799.9,1204663.595
300724.SZ,20221130,125.68,128.68,124.89,128.5,126.6,1.9,1.5008,46740.76,591367.467
300724.SZ,20221129,129.87,131.26,125.66,126.6,130.28,-3.68,-2.8247,52230.91,665182.013
300724.SZ,20221128,127.8,132.09,127.09,130.28,131.75,-1.47,-1.1157,63679.36,827686.253
300724.SZ,20221125,133.47,135.2,131.01,131.75,133.94,-2.19,-1.6351,52370.94,696915.449
300724.SZ,20221124,135.0,138.08,133.5,133.94,133.93,0.01,0.0075,78074.39,1059488.543
300724.SZ,20221123,128.0,135.5,126.57,133.93,128.58,5.35,4.1608,87710.21,1157014.9
300724.SZ,20221122,129.0,131.0,125.76,128.58,129.98,-1.4,-1.0771,76132.55,973991.241
300724.SZ,20221121,125.1,129.99,123.93,129.98,123.94,6.04,4.8733,112171.68,1437439.958
300724.SZ,20221118,123.86,130.28,121.0,123.94,123.0,0.94,0.7642,106119.51,1341011.862
300724.SZ,20221117,123.5,123.69,119.3,123.0,123.66,-0.66,-0.5337,79339.57,962835.879
300724.SZ,20221116,126.02,127.5,122.33,123.66,126.7,-3.04,-2.3994,77825.77,967264.702
300724.SZ,20221115,125.63,128.3,125.0,126.7,125.59,1.11,0.8838,88261.74,1119177.418
300724.SZ,20221114,132.5,133.86,124.31,125.59,134.2,-8.61,-6.4158,139569.93,1778362.224
300724.SZ,20221111,145.18,145.98,132.5,134.2,139.34,-5.14,-3.6888,110887.37,1518268.974
300724.SZ,20221110,141.0,144.23,137.6,139.34,142.5,-3.16,-2.2175,73170.24,1026665.111
300724.SZ,20221109,142.33,146.48,141.7,142.5,143.4,-0.9,-0.6276,45963.21,661886.251
300724.SZ,20221108,144.0,145.26,140.29,143.4,144.0,-0.6,-0.4167,55368.23,790993.071
300724.SZ,20221107,149.01,150.43,142.69,144.0,149.01,-5.01,-3.3622,81624.75,1194917.14
300724.SZ,20221104,148.9,150.39,147.27,149.01,149.82,-0.81,-0.5406,77052.18,1145544.619
300724.SZ,20221103,141.88,151.49,141.83,149.82,144.18,5.64,3.9118,86120.6,1269909.293
300724.SZ,20221102,142.0,148.17,140.11,144.18,144.2,-0.02,-0.0139,86874.18,1250051.399
300724.SZ,20221101,135.75,144.35,134.38,144.2,135.74,8.46,6.2325,105902.09,1481426.947
300724.SZ,20221031,141.22,142.61,133.78,135.74,143.09,-7.35,-5.1366,113359.99,1553073.222
300724.SZ,20221028,143.42,147.78,141.45,143.09,143.42,-0.33,-0.2301,74799.43,1073850.424
300724.SZ,20221027,151.86,157.66,143.0,143.42,148.61,-5.19,-3.4924,136299.25,2039127.505
300724.SZ,20221026,137.66,148.61,136.1,148.61,137.45,11.16,8.1193,123825.47,1772779.075
300724.SZ,20221025,128.12,140.0,126.53,137.45,129.46,7.99,6.1718,107753.33,1450281.742
300724.SZ,20221024,128.3,133.56,123.32,129.46,129.47,-0.01,-0.0077,91291.31,1176771.35
300724.SZ,20221021,128.0,132.0,127.0,129.47,125.89,3.58,2.8438,103551.74,1343489.919
300724.SZ,20221020,128.27,129.0,121.62,125.89,129.3,-3.41,-2.6373,96963.59,1212338.617
300724.SZ,20221019,123.1,131.0,122.26,129.3,124.76,4.54,3.639,102453.9,1308537.131
300724.SZ,20221018,123.0,126.95,121.58,124.76,123.4,1.36,1.1021,70406.66,878409.254
300724.SZ,20221017,125.2,127.01,120.11,123.4,126.5,-3.1,-2.4506,82290.15,1010936.501
300724.SZ,20221014,123.5,130.0,118.48,126.5,120.4,6.1,5.0664,124363.63,1550088.021
300724.SZ,20221013,118.42,125.58,118.06,120.4,120.5,-0.1,-0.083,91845.25,1124629.393
300724.SZ,20221012,109.67,121.0,106.12,120.5,110.42,10.08,9.1288,126056.35,1432438.159
300724.SZ,20221011,111.87,114.0,110.03,110.42,111.87,-1.45,-1.2961,62634.61,700632.49
300724.SZ,20221010,115.26,118.25,109.99,111.87,115.22,-3.35,-2.9075,72460.8,820806.398
300724.SZ,20220930,121.46,123.62,115.16,115.22,122.39,-7.17,-5.8583,92830.5,1086360.878
300724.SZ,20220929,124.79,125.83,118.01,122.39,123.0,-0.61,-0.4959,68259.65,832580.769
300724.SZ,20220928,127.6,132.02,122.66,123.0,127.11,-4.11,-3.2334,76800.2,964518.11
300724.SZ,20220927,129.23,129.23,124.44,127.11,125.65,1.46,1.162,63467.51,805778.61
300724.SZ,20220926,122.0,129.5,120.61,125.65,121.75,3.9,3.2033,96108.62,1214476.76
300724.SZ,20220923,123.0,126.86,120.6,121.75,123.31,-1.56,-1.2651,73538.36,903366.724
300724.SZ,20220922,117.05,125.62,116.76,123.31,118.45,4.86,4.103,75373.02,927229.006
300724.SZ,20220921,120.03,122.48,117.55,118.45,121.55,-3.1,-2.5504,57739.68,691171.897
300724.SZ,20220920,118.38,125.18,116.77,121.55,115.56,5.99,5.1835,101470.35,1238108.898
300724.SZ,20220919,117.02,120.0,114.24,115.56,117.9,-2.34,-1.9847,65969.9,766626.42
300724.SZ,20220916,115.0,122.68,114.98,117.9,116.46,1.44,1.2365,111690.21,1333766.788
300724.SZ,20220915,132.5,133.33,114.99,116.46,131.7,-15.24,-11.5718,180844.67,2174464.652
300724.SZ,20220914,134.31,137.6,131.33,131.7,136.8,-5.1,-3.7281,69517.8,926382.345
300724.SZ,20220913,139.44,139.98,132.05,136.8,138.8,-2.0,-1.4409,66944.77,904924.649
300724.SZ,20220909,140.1,142.5,136.4,138.8,141.91,-3.11,-2.1915,74521.33,1034704.124
300724.SZ,20220908,144.8,148.0,140.83,141.91,144.81,-2.9,-2.0026,74548.18,1071834.911
300724.SZ,20220907,140.85,148.86,140.0,144.81,143.48,1.33,0.927,122509.73,1776445.638
300724.SZ,20220906,132.42,143.58,128.83,143.48,131.0,12.48,9.5267,156287.43,2142135.149
300724.SZ,20220905,131.5,135.08,130.11,131.0,131.56,-0.56,-0.4257,97220.36,1288446.889
300724.SZ,20220902,132.5,133.8,127.0,131.56,132.68,-1.12,-0.8441,99831.22,1305282.609
300724.SZ,20220901,133.62,135.85,129.44,132.68,132.99,-0.31,-0.2331,110857.14,1465633.728
300724.SZ,20220831,145.5,145.67,132.49,132.99,145.86,-12.87,-8.8235,165117.45,2249793.024
300724.SZ,20220830,143.48,151.47,140.76,145.86,143.2,2.66,1.8575,118727.63,1743523.339
300724.SZ,20220829,135.0,147.76,133.0,143.2,139.71,3.49,2.498,104026.52,1490575.908
300724.SZ,20220826,148.36,149.0,139.02,139.71,147.0,-7.29,-4.9592,122184.18,1748899.969
300724.SZ,20220825,153.44,153.66,141.41,147.0,152.0,-5.0,-3.2895,136554.1,1991694.263
300724.SZ,20220824,157.8,159.99,151.0,152.0,157.17,-5.17,-3.2894,88716.85,1368557.652
300724.SZ,20220823,159.0,165.05,155.68,157.17,157.21,-0.04,-0.0254,102724.64,1646191.358
300724.SZ,20220822,161.61,163.52,153.89,157.21,161.14,-3.93,-2.4389,118672.68,1869502.878
300724.SZ,20220819,163.3,166.0,156.01,161.14,162.99,-1.85,-1.135,120025.27,1939012.664
300724.SZ,20220818,161.26,165.0,156.91,162.99,160.18,2.81,1.7543,128943.05,2078110.95
300724.SZ,20220817,161.68,168.5,156.36,160.18,157.1,3.08,1.9605,196844.32,3197120.942
300724.SZ,20220816,145.5,159.3,145.11,157.1,144.8,12.3,8.4945,178464.8,2750130.011
300724.SZ,20220815,132.1,145.0,132.1,144.8,134.16,10.64,7.9308,154260.19,2186034.506
300724.SZ,20220812,139.24,139.24,132.5,134.16,141.48,-7.32,-5.1739,159088.3,2148285.391
300724.SZ,20220811,136.0,148.2,135.7,141.48,140.21,1.27,0.9058,268079.8,3765070.971
300724.SZ,20220810,134.92,141.5,130.2,140.21,135.59,4.62,3.4073,220177.72,2994456.458
300724.SZ,20220809,135.98,143.31,134.31,135.59,135.98,-0.39,-0.2868,174166.15,2426995.738
300724.SZ,20220808,124.6,137.0,120.28,135.98,127.01,8.97,7.0624,165209.04,2157152.313
300724.SZ,20220805,132.0,135.02,125.3,127.01,130.82,-3.81,-2.9124,135925.21,1750570.61
300724.SZ,20220804,128.86,133.0,124.9,130.82,126.89,3.93,3.0972,126778.6,1632867.154
300724.SZ,20220803,140.5,141.78,126.0,126.89,138.33,-11.44,-8.2701,165025.13,2187644.256
300724.SZ,20220802,134.0,142.18,133.33,138.33,135.0,3.33,2.4667,150628.86,2096332.606
300724.SZ,20220801,131.0,140.26,131.0,135.0,133.0,2.0,1.5038,117473.67,1605944.715
300724.SZ,20220729,132.4,136.57,131.01,133.0,132.55,0.45,0.3395,85753.79,1150184.596
300724.SZ,20220728,136.0,140.28,131.68,132.55,130.0,2.55,1.9615,152933.99,2077768.646
300724.SZ,20220727,122.0,130.15,120.1,130.0,121.2,8.8,7.2607,148273.22,1879047.226
300724.SZ,20220726,118.07,123.0,114.81,121.2,117.6,3.6,3.0612,111960.08,1341214.21
300724.SZ,20220725,123.4,123.4,115.56,117.6,123.4,-5.8,-4.7002,109182.0,1292972.002
300724.SZ,20220722,129.0,131.37,121.6,123.4,124.35,-0.95,-0.764,158166.48,2003971.477
300724.SZ,20220721,122.0,129.93,120.97,124.35,122.97,1.38,1.1222,124534.66,1577862.748
300724.SZ,20220720,122.2,124.12,118.0,122.97,121.8,1.17,0.9606,82696.29,1005504.796
300724.SZ,20220719,121.0,128.5,120.54,121.8,120.38,1.42,1.1796,141834.48,1760675.146
300724.SZ,20220718,122.5,124.9,116.98,120.38,122.5,-2.12,-1.7306,115284.16,1383352.087
300724.SZ,20220715,124.73,128.51,121.8,122.5,124.2,-1.7,-1.3688,130138.89,1628856.127
300724.SZ,20220714,112.0,126.0,111.48,124.2,112.09,12.11,10.8038,180676.59,2191856.282
300724.SZ,20220713,114.27,116.29,108.8,112.09,114.47,-2.38,-2.0791,120875.54,1361532.649
300724.SZ,20220712,117.03,120.1,113.38,114.47,118.19,-3.72,-3.1475,128378.85,1488680.188
300724.SZ,20220711,122.0,123.03,115.0,118.19,116.55,1.64,1.4071,165979.44,1974545.358
300724.SZ,20220708,114.8,126.66,112.96,116.55,110.51,6.04,5.4656,210670.01,2482888.213
300724.SZ,20220707,103.88,110.51,101.51,110.51,102.85,7.66,7.4477,186818.89,1989788.488
300724.SZ,20220706,101.25,105.8,100.39,102.85,99.07,3.78,3.8155,243254.81,2508471.729
300724.SZ,20220705,91.32,99.31,89.63,99.07,89.9,9.17,10.2002,231495.4,2179106.785
300724.SZ,20220704,90.25,92.0,87.18,89.9,91.07,-1.17,-1.2847,93339.68,838391.654
300724.SZ,20220701,88.8,91.2,88.21,91.07,89.35,1.72,1.925,99719.06,898448.18
300724.SZ,20220630,86.99,90.3,86.01,89.35,87.6,1.75,1.9977,137688.56,1218504.594
300724.SZ,20220629,95.0,96.18,86.76,87.6,96.73,-9.13,-9.4386,225553.6,2032466.506
300724.SZ,20220628,94.35,97.5,92.53,96.73,94.34,2.39,2.5334,142685.9,1357506.063
300724.SZ,20220627,108.33,109.5,93.98,94.34,105.99,-11.65,-10.9916,271526.42,2690172.616
300724.SZ,20220624,103.0,108.3,103.0,105.99,102.86,3.13,3.043,118098.32,1251837.585
300724.SZ,20220623,101.01,105.3,100.2,102.86,97.3,5.56,5.7143,134209.73,1381362.785
300724.SZ,20220622,96.55,101.56,96.0,97.3,97.09,0.21,0.2163,95093.88,940822.93
300724.SZ,20220621,98.51,100.59,95.61,97.09,99.55,-2.46,-2.4711,94477.37,918803.994
300724.SZ,20220620,100.0,105.5,98.5,99.55,98.5,1.05,1.066,138540.22,1417680.084
300724.SZ,20220617,94.23,98.6,93.91,98.5,94.22,4.28,4.5426,121676.86,1171713.964
300724.SZ,20220616,90.11,96.62,90.0,94.22,90.22,4.0,4.4336,121777.28,1141971.336
300724.SZ,20220615,93.52,93.75,88.02,90.4,93.2,-2.8,-3.0043,117087.94,1058384.783
300724.SZ,20220614,95.75,98.88,90.3,93.2,97.88,-4.68,-4.7814,139872.15,1310625.556
300724.SZ,20220613,92.0,99.5,91.5,97.88,93.38,4.5,4.819,140189.01,1356005.094
300724.SZ,20220610,83.0,93.8,82.33,93.38,84.73,8.65,10.2089,149918.17,1316101.32
300724.SZ,20220609,85.63,88.15,83.6,84.73,86.7,-1.97,-2.2722,89260.69,762445.464
300724.SZ,20220608,86.7,87.64,83.27,86.7,86.7,0.0,0.0,119435.24,1019635.398
